state,class,gender,age,paid,logpaid
STATE 15,C72,M,52,5598.05,8.630173602
STATE 15,C1B,M,52,5482.68,8.609349311
STATE 02,C7B,M,52,5370.19,8.588618569
STATE 15,C11,M,52,5143.65,8.545518223
STATE 10,C7 ,M,52,4872.03,8.491265967
STATE 13,C1B,M,52,4809.75,8.478400387
STATE 15,C7 ,F,52,4536.19,8.419842732
STATE 15,C1B,M,52,4234.65,8.351055959
STATE 10,C11,F,52,4171.55,8.336042948
STATE 17,C7 ,M,52,4155.69,8.332233758
STATE 15,C1 ,M,52,4120.68,8.323773477
STATE 17,C7 ,M,52,4118.55,8.323256439
STATE 06,C7B,F,52,4112.56,8.321800985
STATE 04,C7B,M,52,4078.3,8.313435514
STATE 15,C1B,F,52,4000,8.29404964
STATE 15,C71,F,52,3942.63,8.279603292
STATE 06,C1 ,M,52,3820.68,8.248183696
STATE 07,C71,M,52,3740.13,8.226875649
STATE 13,C1B,M,52,3696,8.215006433
STATE 02,C7C,M,52,3675,8.209308412
STATE 01,C1 ,F,52,3660.97,8.205483419
STATE 12,C1B,F,52,3626.77,8.196097724
STATE 03,C7 ,M,52,3570.96,8.180589746
STATE 15,C72,M,52,3332.79,8.11156507
STATE 12,C11,F,52,3321.59,8.108198863
STATE 15,C71,M,52,3302.34,8.102386587
STATE 10,C7B,F,52,3285.5,8.097274126
STATE 07,C71,M,52,3283.81,8.096759613
STATE 15,C11,F,52,3265.31,8.091109984
STATE 02,C71,F,52,3240,8.083328609
STATE 04,C7B,M,52,3239.11,8.08305388
STATE 04,C7B,M,52,3211.1,8.074368837
STATE 04,C72,M,52,3204.38,8.072273903
STATE 15,C1 ,M,52,3199.62,8.070787332
STATE 14,C11,M,52,3100.58,8.03934447
STATE 13,C71,M,52,3085.09,8.034336109
STATE 15,C1B,M,52,3070.28,8.029524042
STATE 03,C7B,F,52,3043.57,8.020786448
STATE 02,F1 ,F,52,3038.81,8.01922127
STATE 17,C7A,F,52,3022.65,8.013889209
STATE 13,C7B,M,52,3021.88,8.013634433
STATE 14,F71,M,52,2965.24,7.994713253
STATE 04,F71,M,52,2941.5,7.986674934
STATE 13,C11,M,52,2908.31,7.975327435
STATE 15,C1 ,M,52,2895.89,7.971047769
STATE 12,C7 ,M,52,2873.55,7.963303478
STATE 04,C71,M,52,2802.98,7.938438416
STATE 15,C1C,M,52,2713.54,7.906009335
STATE 15,C7B,M,52,2710.63,7.904936359
STATE 15,C11,F,52,2668.81,7.889387959
STATE 17,C7 ,M,52,2634.39,7.876406935
STATE 06,C7 ,M,52,2594.2,7.861033463
STATE 15,C7 ,F,52,2563.43,7.849101484
STATE 15,C7 ,F,52,2558.85,7.847313218
STATE 10,C1 ,M,52,2528.7,7.835460616
STATE 02,C11,F,52,2520.09,7.832049894
STATE 17,C71,M,52,2500.47,7.824233993
STATE 10,C71,F,52,2482.18,7.816892485
STATE 17,F71,M,52,2442.97,7.800969791
STATE 03,F11,M,52,2420.85,7.791873997
STATE 17,C72,M,52,2384.36,7.776686023
STATE 03,C11,F,52,2372.51,7.771703745
STATE 04,C71,F,52,2348.28,7.761438424
STATE 15,C71,M,52,2319.89,7.74927505
STATE 06,C1B,F,52,2313.46,7.746499518
STATE 10,C11,M,52,2305.79,7.74317863
STATE 13,C1B,M,52,2268.35,7.726807974
STATE 06,C11,M,52,2264.77,7.725228488
STATE 13,C11,M,52,2262.15,7.724070967
STATE 15,C71,M,52,2255.89,7.721299853
STATE 02,C71,M,52,2231.99,7.710648843
STATE 04,C71,M,52,2148.8,7.672664826
STATE 02,C71,M,52,2127.22,7.662571242
STATE 02,C7 ,M,52,2100,7.649692624
STATE 13,C11,F,52,2095.41,7.647504517
STATE 17,C7B,M,52,2094.49,7.647065366
STATE 10,C7B,M,52,2040.35,7.620876641
STATE 02,C11,F,52,2027.99,7.614800434
STATE 14,C71,M,52,2011.49,7.60663102
STATE 07,C71,M,52,1987.68,7.594723408
STATE 06,C1 ,F,52,1978.97,7.590331786
STATE 06,C11,F,52,1967.97,7.584757834
STATE 15,C71,M,52,1962.91,7.582183345
STATE 15,C1 ,M,52,1907.39,7.553491094
STATE 15,C7 ,F,52,1869.49,7.533420945
STATE 03,C71,M,52,1836.11,7.515404482
STATE 13,C1 ,M,52,1788.06,7.488886512
STATE 15,C7 ,F,52,1787.42,7.488528518
STATE 06,C11,F,52,1770.63,7.479090694
STATE 03,C7B,F,52,1769.15,7.478254484
STATE 15,C71,M,52,1764.12,7.475407261
STATE 15,C11,M,52,1758.73,7.472347237
STATE 14,C7 ,M,52,1722.29,7.45141008
STATE 06,C7A,M,52,1720.09,7.450131894
STATE 04,C7B,M,52,1712.08,7.445464285
STATE 15,C1 ,M,52,1694.74,7.435284616
STATE 15,C1B,M,52,1665.54,7.417904674
STATE 15,C1 ,M,52,1640.69,7.402872164
STATE 15,C7C,M,52,1637.69,7.401041991
STATE 12,C7B,M,52,1625.17,7.393367705
STATE 15,C2 ,F,52,1625,7.393263095
STATE 17,C71,M,52,1620.73,7.390631944
STATE 15,C7B,M,52,1579.72,7.365002895
STATE 02,C72,M,52,1577.23,7.363425423
STATE 15,C7B,F,52,1573.23,7.36088611
STATE 06,C11,F,52,1541.52,7.340524222
STATE 15,C1 ,M,52,1530.84,7.333571883
STATE 15,C71,M,52,1523.72,7.328909992
STATE 04,C7C,M,52,1513.5,7.322180128
STATE 07,C7 ,M,52,1492.96,7.308516005
STATE 17,C71,F,52,1478.53,7.29880363
STATE 06,C11,F,52,1460.1,7.286260206
STATE 15,C7 ,M,52,1450,7.279318835
STATE 06,C1 ,F,52,1445.96,7.27652874
STATE 07,C7 ,M,52,1401.84,7.245540938
STATE 15,C7B,M,52,1400.81,7.24480592
STATE 15,C11,F,52,1400.4,7.244513189
STATE 07,C71,F,52,1391.13,7.237871646
STATE 15,C7B,M,52,1376.27,7.22713222
STATE 02,C11,M,52,1373.47,7.225095663
STATE 02,C11,F,52,1372.21,7.224177858
STATE 10,C71,M,52,1315.06,7.181637571
STATE 15,C7C,M,52,1307.41,7.17580336
STATE 15,C72,M,52,1298.91,7.16928073
STATE 12,C1A,M,52,1294.87,7.166165583
STATE 06,C11,F,52,1266.11,7.143704487
STATE 17,C7B,M,52,1263.16,7.141371797
STATE 17,C7 ,F,52,1240.42,7.123205311
STATE 02,C7B,M,52,1238.39,7.121567428
STATE 15,C11,F,52,1234.08,7.118081032
STATE 06,C11,F,52,1229,7.11395611
STATE 12,C7B,M,52,1226.12,7.111609991
STATE 06,C1 ,F,52,1222.12,7.108342335
STATE 06,C71,M,52,1194.96,7.085867991
STATE 06,C71,F,52,1190.97,7.08252338
STATE 15,F71,F,52,1177.49,7.071140333
STATE 15,C7 ,M,52,1162.61,7.058422757
STATE 06,C1C,M,52,1156.4,7.05306701
STATE 04,F7 ,M,52,1151.64,7.048942292
STATE 01,C71,M,52,1144.92,7.043090045
STATE 02,C7A,F,52,1139.93,7.038722136
STATE 15,C11,M,52,1123.1,7.023847998
STATE 15,C71,M,52,1086.61,6.990818037
STATE 13,C7B,M,52,1085.43,6.989731501
STATE 15,C71,M,52,1071.9,6.977188054
STATE 12,C1A,M,52,1059.72,6.965760001
STATE 02,C1 ,M,52,1057.79,6.963937105
STATE 15,C7B,M,52,1045.28,6.952040071
STATE 04,C71,M,52,1044.7,6.951485042
STATE 17,C7 ,F,52,1035.59,6.942726592
STATE 15,C71,M,52,1028.9,6.936245549
STATE 15,C7B,F,52,1014.09,6.921746938
STATE 15,C2 ,F,52,1007.02,6.914750753
STATE 15,C71,M,52,996.19,6.903938002
STATE 02,C71,M,52,975.43,6.882878399
STATE 06,C1B,M,52,967.19,6.87439496
STATE 02,C7 ,M,52,962.15,6.869170364
STATE 07,C7B,M,52,961.26,6.868244924
STATE 12,C1B,M,52,952.64,6.859237078
STATE 10,C1B,F,52,951.8,6.858354929
STATE 02,C7B,M,52,949.22,6.855640595
STATE 02,C7B,M,52,948.53,6.854913418
STATE 15,C72,M,52,942.38,6.84840859
STATE 02,C1 ,F,52,937.31,6.843014071
STATE 06,C7B,M,52,930.88,6.836130375
STATE 13,C1B,F,52,927.36,6.83234184
STATE 17,C7C,F,52,919.99,6.8243628
STATE 06,C7 ,F,52,913.34,6.81710821
STATE 03,C71,F,52,913.08,6.8168235
STATE 04,C71,M,52,896.83,6.798866323
STATE 15,C71,M,52,896.16,6.798118968
STATE 02,C1A,M,52,895.01,6.796834891
STATE 02,C71,F,52,894.54,6.79630962
STATE 04,C7 ,F,52,894.35,6.796097197
STATE 15,C11,F,52,888.6,6.789647191
STATE 02,C71,M,52,880.5,6.780489928
STATE 02,C7B,F,52,877.83,6.777452953
STATE 15,C71,M,52,871.59,6.77031913
STATE 03,C1 ,M,52,868.7,6.766997841
STATE 17,C71,M,52,865.15,6.762902902
STATE 17,C7B,M,52,850.29,6.745577468
STATE 02,C71,M,52,848.25,6.743175404
STATE 06,C1 ,F,52,837.33,6.730218258
STATE 15,C1B,F,52,831.03,6.722665895
STATE 15,C71,M,52,828.26,6.719327115
STATE 15,C7 ,F,52,816.3,6.704781934
STATE 10,C7B,M,52,810,6.697034248
STATE 04,C7 ,M,52,806.24,6.692381465
STATE 02,C7B,F,52,800,6.684611728
STATE 03,C71,F,52,800,6.684611728
STATE 10,C1 ,M,52,797.04,6.680904866
STATE 03,C7 ,F,52,789.28,6.671121137
STATE 15,C1C,M,52,783.29,6.663502998
STATE 03,C11,M,52,779.49,6.65863986
STATE 15,C7 ,M,52,778.22,6.657009261
STATE 15,C71,F,52,777.74,6.656392278
STATE 15,C7 ,F,52,775,6.652863029
STATE 07,C7B,M,52,771.06,6.647766192
STATE 15,C7B,M,52,765.49,6.640516152
STATE 03,C1 ,M,52,763.53,6.637952417
STATE 15,C7B,M,52,762.63,6.636772986
STATE 15,C71,M,52,755.29,6.627101781
STATE 03,C11,F,52,752.32,6.623161765
STATE 15,C11,M,52,750,6.620073207
STATE 02,C1B,M,52,744.69,6.612968024
STATE 13,C1B,M,52,741,6.608000625
STATE 07,C71,F,52,739.14,6.605487348
STATE 03,C7B,M,52,732.64,6.596654449
STATE 15,C7B,F,52,727.11,6.589077773
STATE 06,C71,M,52,727.02,6.588953987
STATE 04,C7 ,F,52,721.25,6.580985818
STATE 02,C7B,F,52,720.61,6.580098076
STATE 17,C7A,F,52,717.05,6.575145573
STATE 15,C71,M,52,708.94,6.563770897
STATE 06,C7B,F,52,706.04,6.559671893
STATE 02,C71,M,52,675,6.514712691
STATE 03,C7C,M,52,675,6.514712691
STATE 15,C1B,M,52,674.44,6.513882717
STATE 02,C1B,F,52,671.72,6.509841587
STATE 04,C7B,F,52,669.45,6.50645648
STATE 15,C72,M,52,663.88,6.49810141
STATE 07,C7 ,F,52,650,6.476972363
STATE 04,C7 ,M,52,648.93,6.475324853
STATE 15,C1 ,F,52,647,6.472346295
STATE 06,C1 ,M,52,631.71,6.448430428
STATE 04,C7C,M,52,628.83,6.44386095
STATE 06,C7B,M,52,627.8,6.442221644
STATE 15,C7 ,M,52,627.19,6.441249525
STATE 02,C7 ,M,52,613.22,6.418723762
STATE 15,C71,M,52,612.29,6.417206026
STATE 15,C7 ,F,52,600,6.396929655
STATE 03,C1B,F,52,597.08,6.392051108
STATE 14,C11,M,52,596.1,6.390408438
STATE 02,C7 ,F,52,589.6,6.379444341
STATE 10,C1B,M,52,588.47,6.377525948
STATE 15,C1A,M,52,588.32,6.377271018
STATE 15,C1 ,F,52,578.97,6.361250663
STATE 15,C71,M,52,564.22,6.335444246
STATE 15,F1 ,F,52,562.82,6.332959861
STATE 06,C7C,M,52,558.45,6.325165089
STATE 15,C71,M,52,556.82,6.322242028
STATE 04,C7A,F,52,547.9,6.306092789
STATE 02,C11,M,52,538.16,6.288155914
STATE 06,C7 ,M,52,528.83,6.270667019
STATE 01,C7 ,M,52,523.73,6.260976284
STATE 01,C71,M,52,504.91,6.224380196
STATE 17,C71,M,52,504.63,6.223825487
STATE 15,C71,F,52,504.47,6.223508373
STATE 02,C1B,M,52,500,6.214608098
STATE 04,C7B,M,52,497.37,6.209334216
STATE 04,C7 ,M,52,497,6.208590026
STATE 02,C11,M,52,496.92,6.208429047
STATE 06,C1 ,M,52,490,6.194405391
STATE 02,C71,F,52,487.8,6.189905486
STATE 12,C7B,F,52,487.51,6.189310803
STATE 02,C1B,F,52,483.74,6.181547572
STATE 02,C7 ,M,52,470.99,6.154836862
STATE 03,C7 ,M,52,464.86,6.141736285
STATE 15,C1B,F,52,459.88,6.130965586
STATE 04,C72,M,52,442.7,6.09289234
STATE 03,C7B,M,52,436.37,6.078490507
STATE 10,C7B,M,52,428.52,6.060337411
STATE 15,C1 ,M,52,427.46,6.057860717
STATE 04,C7B,M,52,427.35,6.05760335
STATE 02,C1B,F,52,427.3,6.057486343
STATE 06,C1 ,F,52,420,6.040254711
STATE 02,C1B,M,52,405.33,6.00470155
STATE 03,C7B,F,52,403.56,6.000325176
STATE 10,C71,M,52,403.14,5.999283896
STATE 03,C1B,M,52,401.79,5.995929564
STATE 17,C71,F,52,400.47,5.992638857
STATE 15,C71,F,52,400,5.991464547
STATE 15,C71,M,52,399.57,5.990388969
STATE 15,C11,F,52,398.25,5.987079949
STATE 12,C2 ,F,52,392.09,5.971491405
STATE 07,C71,M,52,384.77,5.952645753
STATE 15,C71,M,52,381.94,5.945263528
STATE 02,F7 ,M,52,381.39,5.943822474
STATE 15,C1B,M,52,381.25,5.943455328
STATE 15,C1B,M,52,362.15,5.892058491
STATE 07,C7B,M,52,356.87,5.87737157
STATE 04,C71,M,52,355.86,5.874537395
STATE 04,C71,M,52,354.8,5.87155425
STATE 10,C11,M,52,351.12,5.861128045
STATE 02,C1 ,M,52,350,5.857933154
STATE 07,F71,F,52,336,5.81711116
STATE 02,C7B,F,52,324.54,5.782408795
STATE 12,C1B,F,52,322.48,5.776041119
STATE 02,C1B,M,52,312.28,5.743900221
STATE 02,C1B,F,52,310.9,5.739471317
STATE 06,C1B,M,52,296.86,5.693260647
STATE 12,C1B,M,52,295.32,5.688059514
STATE 06,C7 ,M,52,291.08,5.673598143
STATE 15,C7 ,F,52,291.01,5.673357631
STATE 15,C2 ,F,52,287.02,5.6595519
STATE 17,C7 ,F,52,272.48,5.607565217
STATE 02,C1B,M,52,267.27,5.588259383
STATE 07,C71,F,52,260.61,5.563025037
STATE 06,C1 ,F,52,258.09,5.553308361
STATE 02,C7 ,M,52,250,5.521460918
STATE 15,C2 ,F,52,235.95,5.463619918
STATE 02,C1B,M,52,227.61,5.427633638
STATE 15,C11,F,52,204.29,5.319540553
STATE 02,C1B,M,52,200,5.298317367
STATE 15,C1B,M,52,198.61,5.291343103
STATE 06,C1B,F,52,175,5.164785974
STATE 15,C71,F,52,170.73,5.140083361
STATE 04,C71,F,52,125,4.828313737
STATE 15,C7 ,F,52,123.32,4.814782603
STATE 06,C1A,F,52,90.64,4.506895617
STATE 07,C71,M,52,85.38,4.447111881
STATE 15,C11,F,52,42.59,3.751619484
STATE 15,C11,M,52,9.5,2.251291799
STATE 13,C1B,M,51,16140.95,9.6891148
STATE 02,C71,M,51,12582.27,9.440043959
STATE 02,C7B,M,51,11936.29,9.387338618
STATE 17,C71,F,51,11055.99,9.310727642
STATE 12,C1B,F,51,10836.4,9.290666117
STATE 10,C1B,M,51,10218.82,9.231986397
STATE 02,C11,M,51,9963.09,9.206642543
STATE 13,C7B,M,51,9523.22,9.161488306
STATE 10,C1 ,F,51,8687.61,9.069653152
STATE 12,C1B,M,51,8534.72,9.051897829
STATE 15,C7 ,F,51,7807.72,8.962868267
STATE 17,C71,F,51,7758.57,8.956553318
STATE 13,C7B,M,51,7141.83,8.873724325
STATE 15,C7 ,M,51,6937.9,8.844754414
STATE 04,C71,F,51,6890.65,8.837920699
STATE 10,C1 ,M,51,6884.15,8.836976947
STATE 04,C7A,M,51,6731.46,8.814547338
STATE 14,C11,F,51,6706.5,8.810832484
STATE 12,C1A,F,51,6500.9,8.779695908
STATE 06,C7B,F,51,6381.34,8.761133386
STATE 15,C7B,M,51,6345.53,8.755505907
STATE 06,C7B,M,51,6193.21,8.73120881
STATE 02,C7B,M,51,6083.65,8.713360124
STATE 06,C1B,M,51,5906.95,8.683884903
STATE 15,C7C,M,51,5691.37,8.646706271
STATE 02,C1B,M,51,5643.51,8.638261491
STATE 15,C11,M,51,5489.32,8.610559665
STATE 10,C11,M,51,5389.99,8.592298809
STATE 17,C71,M,51,5124.67,8.541821412
STATE 10,C1B,F,51,5031.57,8.523487342
STATE 15,C7B,F,51,4990.66,8.515323445
STATE 15,C7B,F,51,4933.88,8.503880976
STATE 15,C1B,M,51,4914.98,8.500042963
STATE 17,C7B,M,51,4912.47,8.499532149
STATE 15,C1B,M,51,4885.31,8.493988022
STATE 03,C11,M,51,4778,8.471777328
STATE 13,C7B,M,51,4648.92,8.444390214
STATE 06,C7 ,F,51,4617.68,8.437647693
STATE 06,C1 ,M,51,4531.64,8.418839184
STATE 15,C71,F,51,4460.55,8.403027356
STATE 06,C7C,F,51,4406.56,8.390849619
STATE 15,C7 ,F,51,4345.64,8.376928323
STATE 10,C1C,M,51,4216.14,8.346675297
STATE 02,C7C,F,51,4158.09,8.332811113
STATE 17,C71,M,51,4157.65,8.33270529
STATE 06,C7B,M,51,4097.87,8.318222606
STATE 10,C1 ,M,51,4043.29,8.304813996
STATE 04,C71,M,51,3864,8.259458195
STATE 13,C7 ,M,51,3858.47,8.258026011
STATE 07,C71,F,51,3846.6,8.25494492
STATE 02,C11,M,51,3759.82,8.232126363
STATE 17,C71,F,51,3729.71,8.224085762
STATE 15,C11,F,51,3650.51,8.202622163
STATE 02,C1B,F,51,3562.93,8.178338519
STATE 04,C7 ,F,51,3407.25,8.133660793
STATE 03,C7 ,F,51,3375.12,8.124186158
STATE 02,C71,M,51,3311.53,8.105165597
STATE 06,C7A,M,51,3296.29,8.100552873
STATE 15,C7 ,F,51,3280.39,8.095717597
STATE 02,C71,M,51,3259.71,8.089393513
STATE 12,C7B,F,51,3181.1,8.064982328
STATE 02,C1B,M,51,3139.38,8.051780607
STATE 15,C71,M,51,3110.34,8.042487324
STATE 06,C7 ,F,51,3037.06,8.018645221
STATE 07,C7A,F,51,3012.69,8.010588646
STATE 07,C7 ,F,51,2971.4,7.996788501
STATE 17,F71,M,51,2953.78,7.990840985
STATE 03,C7B,F,51,2885.43,7.967429215
STATE 02,C11,F,51,2883.95,7.966916161
STATE 17,C71,F,51,2883.17,7.966645662
STATE 14,C11,F,51,2784.06,7.931665573
STATE 15,C1 ,M,51,2771.98,7.927317145
STATE 10,C7B,F,51,2742.6,7.916661655
STATE 02,C1B,M,51,2737.75,7.914891694
STATE 17,C71,F,51,2693.15,7.898466791
STATE 04,C7 ,F,51,2676.31,7.892194259
STATE 17,C71,M,51,2649.87,7.882265861
STATE 02,C7 ,F,51,2637.04,7.877412355
STATE 12,C71,F,51,2636.06,7.877040657
STATE 04,C71,M,51,2630.23,7.874826574
STATE 15,C7 ,M,51,2624,7.87245515
STATE 02,C7B,F,51,2620,7.870929597
STATE 13,C7 ,M,51,2618.61,7.870398922
STATE 15,C7B,F,51,2613.43,7.868418814
STATE 10,C71,M,51,2612.98,7.868246611
STATE 12,C11,M,51,2572.15,7.852497404
STATE 02,C71,M,51,2568.88,7.851225285
STATE 15,C1 ,M,51,2545,7.841885929
STATE 06,C1B,M,51,2530.16,7.836037821
STATE 17,C71,M,51,2497.95,7.823225674
STATE 02,C1 ,F,51,2465.76,7.810255355
STATE 06,C7B,M,51,2465,7.809947086
STATE 04,C7 ,F,51,2455.58,7.806118265
STATE 13,C7 ,M,51,2449.76,7.80374534
STATE 15,C1A,M,51,2395.98,7.781547612
STATE 06,C7B,F,51,2375.51,7.77296743
STATE 03,C7 ,M,51,2330.36,7.753778041
STATE 02,C1 ,M,51,2305,7.742835955
STATE 07,C7 ,F,51,2299.6,7.740490474
STATE 17,C7B,F,51,2285.29,7.73424821
STATE 07,C71,M,51,2263.37,7.724610132
STATE 02,C7B,M,51,2232.12,7.710707085
STATE 06,C7B,M,51,2230.84,7.710133475
STATE 12,C1B,M,51,2182.08,7.688033829
STATE 06,C1 ,F,51,2149,7.672757897
STATE 06,C11,M,51,2131,7.664346632
STATE 13,C7B,F,51,2107.68,7.653343095
STATE 02,C7B,F,51,2100,7.649692624
STATE 15,C7 ,F,51,2036.48,7.618978106
STATE 17,C71,F,51,2011.07,7.606422198
STATE 10,C71,M,51,1973.7,7.587665233
STATE 15,C71,M,51,1942.91,7.571942128
STATE 14,C11,M,51,1899.84,7.549524951
STATE 15,C11,F,51,1899,7.549082711
STATE 15,C71,M,51,1895.52,7.547248486
STATE 13,C7C,M,51,1885.16,7.541767977
STATE 04,C71,F,51,1862.47,7.529658843
STATE 02,C7B,M,51,1821.77,7.507563835
STATE 06,C1A,M,51,1812.69,7.502567209
STATE 01,C7 ,M,51,1784.33,7.486798274
STATE 03,C7 ,M,51,1776.97,7.482664946
STATE 14,C71,M,51,1774.02,7.481003437
STATE 10,C7C,M,51,1767.51,7.477327055
STATE 03,F71,F,51,1764,7.475339237
STATE 04,C7B,M,51,1755.97,7.47077669
STATE 01,C7 ,M,51,1745.59,7.464847886
STATE 03,C71,M,51,1732.5,7.457320731
STATE 12,C1 ,M,51,1709.33,7.44385676
STATE 15,C7C,M,51,1695.68,7.435839119
STATE 15,C1B,M,51,1637.78,7.401096945
STATE 15,C1B,M,51,1623.82,7.392536677
STATE 03,C7 ,M,51,1603.93,7.380212147
STATE 02,C7 ,F,51,1600.38,7.37799638
STATE 10,C1 ,M,51,1593,7.37337431
STATE 14,C7 ,M,51,1572.94,7.360701759
STATE 04,C7 ,M,51,1558.24,7.351312258
STATE 06,C7B,F,51,1553.72,7.348407335
STATE 14,C71,F,51,1552.58,7.347673342
STATE 12,C11,F,51,1552.3,7.347492981
STATE 04,C7A,M,51,1549.73,7.345836001
STATE 04,F71,M,51,1540.04,7.339563669
STATE 15,C71,F,51,1515.16,7.323276323
STATE 15,C11,F,51,1513.24,7.322008326
STATE 13,C7B,M,51,1501.77,7.314399691
STATE 07,C7 ,M,51,1500,7.313220387
STATE 02,C7B,F,51,1466.35,7.290531599
STATE 13,C71,F,51,1460.05,7.286225961
STATE 02,C71,M,51,1454.49,7.282410603
STATE 12,C1B,M,51,1449.51,7.278980847
STATE 04,C7B,M,51,1432.1,7.266897177
STATE 15,C7 ,M,51,1430.98,7.266114803
STATE 06,C1 ,M,51,1426.3,7.262838958
STATE 15,C11,M,51,1403.65,7.246831266
STATE 17,C72,F,51,1400,7.244227516
STATE 15,C1B,M,51,1390.79,7.23762721
STATE 06,C71,F,51,1374,7.225481473
STATE 06,C1 ,M,51,1365.5,7.219275941
STATE 04,C7B,M,51,1352.71,7.209865267
STATE 17,C7B,F,51,1351.65,7.209081347
STATE 03,C71,M,51,1314.22,7.180998613
STATE 14,C1 ,M,51,1274.23,7.150097354
STATE 06,C7B,M,51,1268.49,7.145582496
STATE 02,C7 ,F,51,1268.1,7.145274996
STATE 13,C7A,M,51,1263.03,7.141268875
STATE 03,C7 ,F,51,1261.14,7.139771353
STATE 04,C7 ,F,51,1237.92,7.121187831
STATE 15,C7C,M,51,1235.76,7.119441444
STATE 07,C7 ,F,51,1234.85,7.118704784
STATE 15,C1B,F,51,1216.36,7.103618071
STATE 15,C1B,F,51,1200.15,7.090201828
STATE 14,C7 ,M,51,1196.85,7.087448384
STATE 10,C7 ,M,51,1185.21,7.077675253
STATE 02,F1 ,M,51,1170.23,7.06495559
STATE 15,C1B,M,51,1152.73,7.049888321
STATE 15,C11,M,51,1148.76,7.046438379
STATE 17,C71,M,51,1147.64,7.045462939
STATE 01,C7 ,M,51,1137.42,7.036517819
STATE 12,C1B,M,51,1123.29,7.024017158
STATE 02,C1 ,F,51,1116.57,7.018016765
STATE 15,C7A,M,51,1103.79,7.006504991
STATE 04,C7B,F,51,1094.62,6.99816255
STATE 04,C7C,F,51,1086.87,6.991057285
STATE 03,C11,M,51,1082.09,6.986649635
STATE 13,C1A,F,51,1077.83,6.98270504
STATE 15,C7B,F,51,1074.61,6.979713084
STATE 14,C71,F,51,1071.95,6.977234699
STATE 04,C7 ,M,51,1064.18,6.969959829
STATE 15,C1B,F,51,1048.92,6.955516342
STATE 17,C7 ,F,51,1044.75,6.951532901
STATE 15,C7 ,F,51,1040.44,6.94739898
STATE 15,C1C,F,51,1019.18,6.926753661
STATE 15,C7B,F,51,1013.06,6.920730733
STATE 02,C7 ,M,51,995.3,6.903044199
STATE 15,C71,F,51,995.03,6.902772887
STATE 17,C71,M,51,989.29,6.896987514
STATE 13,C7B,F,51,973.11,6.880497128
STATE 04,C7B,F,51,972.85,6.880229908
STATE 15,C7 ,M,51,970.7,6.878017461
STATE 04,F71,F,51,968.8,6.876058192
STATE 02,C11,F,51,968.58,6.875831081
STATE 15,C11,M,51,965,6.872128101
STATE 04,C7 ,M,51,958.04,6.864889531
STATE 15,C7B,M,51,944,6.850126166
STATE 03,C7 ,M,51,941.92,6.847920345
STATE 02,C7C,M,51,925.51,6.830344937
STATE 15,C11,M,51,919.7,6.82404753
STATE 15,C7B,M,51,908.1,6.811354505
STATE 06,C71,F,51,900.27,6.802694718
STATE 01,C71,M,51,894.5,6.796264903
STATE 17,F71,M,51,894.33,6.796074835
STATE 15,C71,F,51,874.04,6.773126141
STATE 12,C1B,M,51,873.15,6.772107362
STATE 02,C1B,F,51,870.75,6.769354909
STATE 04,C71,F,51,866.37,6.764312069
STATE 13,C1 ,F,51,863.08,6.760507387
STATE 12,C2 ,M,51,862.33,6.759638028
STATE 15,C1B,M,51,860.56,6.75758334
STATE 15,C11,F,51,857.87,6.754452573
STATE 02,C7B,F,51,854.1,6.750048283
STATE 02,C71,F,51,852.32,6.747962043
STATE 17,C7B,F,51,840.58,6.73409213
STATE 15,C7 ,M,51,835.13,6.727587401
STATE 15,C71,M,51,833.33,6.725429722
STATE 15,C7B,F,51,824.05,6.714231208
STATE 15,C7B,M,51,812.41,6.700005139
STATE 17,C71,M,51,808.49,6.69516831
STATE 06,C7 ,M,51,804.64,6.690394972
STATE 07,C71,F,51,803.48,6.688952294
STATE 03,C7B,F,51,802.66,6.687931212
STATE 02,C71,M,51,785,6.665683718
STATE 12,C1 ,M,51,783.52,6.663796588
STATE 04,C71,F,51,769.15,6.645286009
STATE 15,C11,M,51,768.07,6.643880875
STATE 06,C7B,F,51,765.74,6.640842687
STATE 02,C7B,F,51,762,6.635946556
STATE 13,C11,F,51,750,6.620073207
STATE 01,C71,M,51,748.73,6.618378438
STATE 06,C7 ,F,51,747.82,6.617162307
STATE 03,F1 ,M,51,746.67,6.61562332
STATE 15,C1 ,F,51,736.48,6.60188208
STATE 15,C71,M,51,730.49,6.593715542
STATE 06,C1B,M,51,718.75,6.577513592
STATE 04,C7B,M,51,715.64,6.573177247
STATE 15,C11,F,51,714.74,6.57191884
STATE 02,C71,F,51,713.73,6.57050474
STATE 04,C7B,F,51,710.57,6.566067465
STATE 06,C1 ,M,51,703.96,6.556721536
STATE 07,C71,F,51,701.15,6.552721844
STATE 06,C7 ,M,51,700.59,6.551922837
STATE 15,C7 ,F,51,698.45,6.548863594
STATE 06,C7 ,M,51,694.7,6.543480098
STATE 04,C7B,M,51,692.34,6.540077164
STATE 03,C7 ,F,51,689.92,6.536575649
STATE 14,F71,M,51,689.9,6.53654666
STATE 06,C1 ,F,51,681.91,6.524897684
STATE 15,C7 ,F,51,660.76,6.493390688
STATE 02,C11,F,51,645.97,6.470753063
STATE 15,C1B,M,51,645.92,6.470675657
STATE 14,C11,M,51,629.94,6.445624577
STATE 02,C72,F,51,628.96,6.444067662
STATE 02,C71,F,51,628.77,6.44376553
